time;t_2m_C_n;global_rad_W_per_m2_n
2021-05-20 17:00:00+00:00;0.0727;-0.658
2021-05-20 17:15:00+00:00;0.0595;-0.7793
2021-05-20 17:30:00+00:00;0.0507;-0.8507
2021-05-20 17:45:00+00:00;0.0352;-0.8915
2021-05-20 18:00:00+00:00;0.0374;-0.9291
2021-05-20 18:15:00+00:00;0.0308;-0.9506
2021-05-20 18:30:00+00:00;0.0066;-0.971
2021-05-20 18:45:00+00:00;-0.0198;-0.9871
2021-05-20 19:00:00+00:00;-0.0374;-0.9941
2021-05-20 19:15:00+00:00;-0.0617;-0.9962
2021-05-20 19:30:00+00:00;-0.0727;-0.9968
2021-05-20 19:45:00+00:00;-0.0815;-0.9968
2021-05-20 20:00:00+00:00;-0.0859;-0.9968
2021-05-20 20:15:00+00:00;-0.0925;-0.9968
2021-05-20 20:30:00+00:00;-0.1123;-0.9968
2021-05-20 20:45:00+00:00;-0.1079;-0.9957
2021-05-20 21:00:00+00:00;-0.152;-0.9957
2021-05-20 21:15:00+00:00;-0.1564;-0.9968
2021-05-20 21:30:00+00:00;-0.1476;-0.9968
2021-05-20 21:45:00+00:00;-0.1498;-0.9979
2021-05-20 22:00:00+00:00;-0.1564;-0.9968
2021-05-20 22:15:00+00:00;-0.185;-0.9968
2021-05-20 22:30:00+00:00;-0.1608;-0.9968
2021-05-20 22:45:00+00:00;-0.1696;-0.9968
2021-05-20 23:00:00+00:00;-0.1608;-0.9968
2021-05-20 23:15:00+00:00;-0.1586;-0.9968
2021-05-20 23:30:00+00:00;-0.1784;-0.9968
2021-05-20 23:45:00+00:00;-0.1762;-0.9968
2021-05-21 00:00:00+00:00;-0.1784;-0.9968
2021-05-21 00:15:00+00:00;-0.1872;-0.9968
2021-05-21 00:30:00+00:00;-0.2004;-0.9968
2021-05-21 00:45:00+00:00;-0.2048;-0.9968
2021-05-21 01:00:00+00:00;-0.2269;-0.9968
2021-05-21 01:15:00+00:00;-0.2225;-0.9968
2021-05-21 01:30:00+00:00;-0.196;-0.9968
2021-05-21 01:45:00+00:00;-0.196;-0.9968
2021-05-21 02:00:00+00:00;-0.1828;-0.9968
2021-05-21 02:15:00+00:00;-0.1872;-0.9968
2021-05-21 02:30:00+00:00;-0.1784;-0.9968
2021-05-21 02:45:00+00:00;-0.1784;-0.9968
2021-05-21 03:00:00+00:00;-0.1784;-0.9968
2021-05-21 03:15:00+00:00;-0.185;-0.9968
2021-05-21 03:30:00+00:00;-0.174;-0.9962
2021-05-21 03:45:00+00:00;-0.1784;-0.9909
2021-05-21 04:00:00+00:00;-0.1872;-0.9791
2021-05-21 04:15:00+00:00;-0.152;-0.9823
2021-05-21 04:30:00+00:00;-0.1211;-0.9823
2021-05-21 04:45:00+00:00;-0.1278;-0.9662
2021-05-21 05:00:00+00:00;-0.13;-0.9377
2021-05-21 05:15:00+00:00;-0.1013;-0.8668
2021-05-21 05:30:00+00:00;-0.0947;-0.7868
2021-05-21 05:45:00+00:00;-0.0727;-0.7847
2021-05-21 06:00:00+00:00;-0.0551;-0.6397
2021-05-21 06:15:00+00:00;-0.0242;-0.5785
2021-05-21 06:30:00+00:00;-0.0154;-0.557
2021-05-21 06:45:00+00:00;-0.0044;-0.7052
2021-05-21 07:00:00+00:00;-0.0198;-0.8207
2021-05-21 07:15:00+00:00;-0.0352;-0.8937
2021-05-21 07:30:00+00:00;-0.0463;-0.913
2021-05-21 07:45:00+00:00;-0.0683;-0.9044
2021-05-21 08:00:00+00:00;-0.0859;-0.8754
2021-05-21 08:15:00+00:00;-0.0837;-0.8626
2021-05-21 08:30:00+00:00;-0.0815;-0.8883
2021-05-21 08:45:00+00:00;-0.1013;-0.9023
2021-05-21 09:00:00+00:00;-0.1211;-0.8781
2021-05-21 09:15:00+00:00;-0.1256;-0.8319
2021-05-21 09:30:00+00:00;-0.1211;-0.7852
2021-05-21 09:45:00+00:00;-0.1211;-0.811
2021-05-21 10:00:00+00:00;-0.1211;-0.847
2021-05-21 10:15:00+00:00;-0.1079;-0.7879
2021-05-21 10:30:00+00:00;-0.0991;-0.7423
2021-05-21 10:45:00+00:00;-0.0969;-0.6123
2021-05-21 11:00:00+00:00;-0.0727;-0.4685
2021-05-21 11:15:00+00:00;-0.0595;-0.5232
2021-05-21 11:30:00+00:00;-0.0507;-0.6387
2021-05-21 11:45:00+00:00;-0.0551;-0.7407
2021-05-21 12:00:00+00:00;-0.0639;-0.8368
2021-05-21 12:15:00+00:00;-0.0683;-0.7842
2021-05-21 12:30:00+00:00;-0.0683;-0.7321
2021-05-21 12:45:00+00:00;-0.0617;-0.6859
2021-05-21 13:00:00+00:00;-0.0507;-0.6204
2021-05-21 13:15:00+00:00;-0.0374;-0.3369
2021-05-21 13:30:00+00:00;-0.0154;-0.4942
2021-05-21 13:45:00+00:00;-0.0308;-0.7326
2021-05-21 14:00:00+00:00;-0.0374;-0.8604
2021-05-21 14:15:00+00:00;-0.0485;-0.9012
2021-05-21 14:30:00+00:00;-0.0683;-0.9034
2021-05-21 14:45:00+00:00;-0.0771;-0.9119
2021-05-21 15:00:00+00:00;-0.0859;-0.9077
2021-05-21 15:15:00+00:00;-0.0925;-0.9152
2021-05-21 15:30:00+00:00;-0.1079;-0.9264
2021-05-21 15:45:00+00:00;-0.1079;-0.9383
2021-05-21 16:00:00+00:00;-0.1167;-0.949
2021-05-21 16:15:00+00:00;-0.1278;-0.9715
2021-05-21 16:30:00+00:00;-0.1388;-0.9667
2021-05-21 16:45:00+00:00;-0.1388;-0.9678
2021-05-21 17:00:00+00:00;-0.1476;-0.9769
2021-05-21 17:15:00+00:00;-0.1542;-0.9834
2021-05-21 17:30:00+00:00;-0.152;-0.9882
2021-05-21 17:45:00+00:00;-0.1586;-0.9914
2021-05-21 18:00:00+00:00;-0.1608;-0.9882
2021-05-21 18:15:00+00:00;-0.1652;-0.9903
2021-05-21 18:30:00+00:00;-0.1696;-0.9952
2021-05-21 18:45:00+00:00;-0.1872;-0.9952
2021-05-21 19:00:00+00:00;-0.196;-0.9968
2021-05-21 19:15:00+00:00;-0.2004;-0.9968
2021-05-21 19:30:00+00:00;-0.2137;-0.9968
2021-05-21 19:45:00+00:00;-0.2181;-0.9968
2021-05-21 20:00:00+00:00;-0.2225;-0.9968
2021-05-21 20:15:00+00:00;-0.2335;-0.9968
2021-05-21 20:30:00+00:00;-0.2401;-0.9968
2021-05-21 20:45:00+00:00;-0.2357;-0.9968
2021-05-21 21:00:00+00:00;-0.2445;-0.9968
2021-05-21 21:15:00+00:00;-0.2423;-0.9968
2021-05-21 21:30:00+00:00;-0.2401;-0.9968
2021-05-21 21:45:00+00:00;-0.2445;-0.9968
2021-05-21 22:00:00+00:00;-0.2445;-0.9968
2021-05-21 22:15:00+00:00;-0.2467;-0.9968
2021-05-21 22:30:00+00:00;-0.2489;-0.9968
2021-05-21 22:45:00+00:00;-0.2445;-0.9968
2021-05-21 23:00:00+00:00;-0.2489;-0.9968
2021-05-21 23:15:00+00:00;-0.2533;-0.9968
2021-05-21 23:30:00+00:00;-0.2533;-0.9968
2021-05-21 23:45:00+00:00;-0.2489;-0.9968
2021-05-22 00:00:00+00:00;-0.2577;-0.9968
2021-05-22 00:15:00+00:00;-0.2621;-0.9968
2021-05-22 00:30:00+00:00;-0.2621;-0.9968
2021-05-22 00:45:00+00:00;-0.2687;-0.9968
2021-05-22 01:00:00+00:00;-0.2709;-0.9968
2021-05-22 01:15:00+00:00;-0.2775;-0.9968
2021-05-22 01:30:00+00:00;-0.2577;-0.9968
2021-05-22 01:45:00+00:00;-0.2599;-0.9968
2021-05-22 02:00:00+00:00;-0.2489;-0.9968
2021-05-22 02:15:00+00:00;-0.2445;-0.9968
2021-05-22 02:30:00+00:00;-0.2533;-0.9968
2021-05-22 02:45:00+00:00;-0.2533;-0.9968
2021-05-22 03:00:00+00:00;-0.2621;-0.9968
2021-05-22 03:15:00+00:00;-0.2621;-0.9968
2021-05-22 03:30:00+00:00;-0.2665;-0.9941
2021-05-22 03:45:00+00:00;-0.2599;-0.9887
2021-05-22 04:00:00+00:00;-0.2445;-0.9624
2021-05-22 04:15:00+00:00;-0.2533;-0.9109
2021-05-22 04:30:00+00:00;-0.2313;-0.8416
2021-05-22 04:45:00+00:00;-0.2181;-0.8556
2021-05-22 05:00:00+00:00;-0.2357;-0.7584
2021-05-22 05:15:00+00:00;-0.2115;-0.666
2021-05-22 05:30:00+00:00;-0.196;-0.5968
2021-05-22 05:45:00+00:00;-0.1806;-0.5066
2021-05-22 06:00:00+00:00;-0.174;-0.4003
2021-05-22 06:15:00+00:00;-0.152;-0.3584
2021-05-22 06:30:00+00:00;-0.1608;-0.1635
2021-05-22 06:45:00+00:00;-0.1233;-0.1957
2021-05-22 07:00:00+00:00;-0.1256;-0.134
2021-05-22 07:15:00+00:00;-0.0991;-0.0577
2021-05-22 07:30:00+00:00;-0.0859;0.0008
2021-05-22 07:45:00+00:00;-0.0969;-0.0389
2021-05-22 08:00:00+00:00;-0.0815;0.2064
2021-05-22 08:15:00+00:00;-0.0529;0.171
2021-05-22 08:30:00+00:00;-0.0595;-0.0384
2021-05-22 08:45:00+00:00;-0.0507;0.2397
2021-05-22 09:00:00+00:00;-0.0022;-0.3262
2021-05-22 09:15:00+00:00;-0.0419;-0.2113
2021-05-22 09:30:00+00:00;-0.0198;-0.3842
2021-05-22 09:45:00+00:00;-0.0374;-0.2113
2021-05-22 10:00:00+00:00;-0.0242;0.2226
2021-05-22 10:15:00+00:00;0.011;-0.0889
2021-05-22 10:30:00+00:00;-0.011;0.2365
2021-05-22 10:45:00+00:00;0.0396;0.0915
2021-05-22 11:00:00+00:00;0.0507;0.3289
2021-05-22 11:15:00+00:00;0.0396;0.5007
2021-05-22 11:30:00+00:00;0.0903;0.2338
2021-05-22 11:45:00+00:00;0.0969;0.193
2021-05-22 12:00:00+00:00;0.0947;0.3235
2021-05-22 12:15:00+00:00;0.1101;0.3396
2021-05-22 12:30:00+00:00;0.1167;0.5173
2021-05-22 12:45:00+00:00;0.1388;0.4013
2021-05-22 13:00:00+00:00;0.1476;0.3493
2021-05-22 13:15:00+00:00;0.1454;0.4008
2021-05-22 13:30:00+00:00;0.1608;0.2381
2021-05-22 13:45:00+00:00;0.152;0.2091
2021-05-22 14:00:00+00:00;0.1476;-0.2403
2021-05-22 14:15:00+00:00;0.1432;0.0787
2021-05-22 14:30:00+00:00;0.1476;-0.0803
2021-05-22 14:45:00+00:00;0.152;-0.0212
2021-05-22 15:00:00+00:00;0.174;-0.0647
2021-05-22 15:15:00+00:00;0.141;-0.1538
2021-05-22 15:30:00+00:00;0.1564;-0.2408
2021-05-22 15:45:00+00:00;0.1432;-0.287
2021-05-22 16:00:00+00:00;0.1211;-0.3165
2021-05-22 16:15:00+00:00;0.1476;-0.3895
2021-05-22 16:30:00+00:00;0.1167;-0.5399
2021-05-22 16:45:00+00:00;0.1233;-0.5066
2021-05-22 17:00:00+00:00;0.1388;-0.6446
2021-05-22 17:15:00+00:00;0.1123;-0.6564
2021-05-22 17:30:00+00:00;0.0991;-0.8427
2021-05-22 17:45:00+00:00;0.0661;-0.9232
2021-05-22 18:00:00+00:00;0.0154;-0.9431
2021-05-22 18:15:00+00:00;-0.0176;-0.9431
2021-05-22 18:30:00+00:00;-0.011;-0.9667
2021-05-22 18:45:00+00:00;0.0088;-0.9785
2021-05-22 19:00:00+00:00;-0.033;-0.9903
2021-05-22 19:15:00+00:00;-0.0661;-0.9946
2021-05-22 19:30:00+00:00;-0.13;-0.9957
2021-05-22 19:45:00+00:00;-0.1079;-0.9979
2021-05-22 20:00:00+00:00;-0.0639;-0.9979
2021-05-22 20:15:00+00:00;-0.0793;-0.9968
2021-05-22 20:30:00+00:00;-0.0727;-0.9968
2021-05-22 20:45:00+00:00;-0.0815;-0.9968
2021-05-22 21:00:00+00:00;-0.1079;-0.9968
2021-05-22 21:15:00+00:00;-0.1057;-0.9968
2021-05-22 21:30:00+00:00;-0.1035;-0.9968
2021-05-22 21:45:00+00:00;-0.1101;-0.9968
2021-05-22 22:00:00+00:00;-0.0991;-0.9968
2021-05-22 22:15:00+00:00;-0.1123;-0.9968
2021-05-22 22:30:00+00:00;-0.1123;-0.9962
2021-05-22 22:45:00+00:00;-0.1278;-0.9952
2021-05-22 23:00:00+00:00;-0.1564;-0.9952
2021-05-22 23:15:00+00:00;-0.1894;-0.9952
2021-05-22 23:30:00+00:00;-0.2048;-0.9952
2021-05-22 23:45:00+00:00;-0.2225;-0.9962
2021-05-23 00:00:00+00:00;-0.2357;-0.9968
2021-05-23 00:15:00+00:00;-0.2445;-0.9968
2021-05-23 00:30:00+00:00;-0.2357;-0.9968
2021-05-23 00:45:00+00:00;-0.2379;-0.9968
2021-05-23 01:00:00+00:00;-0.2357;-0.9968
2021-05-23 01:15:00+00:00;-0.2401;-0.9968
2021-05-23 01:30:00+00:00;-0.2401;-0.9968
2021-05-23 01:45:00+00:00;-0.2379;-0.9968
2021-05-23 02:00:00+00:00;-0.2357;-0.9968
2021-05-23 02:15:00+00:00;-0.2401;-0.9968
2021-05-23 02:30:00+00:00;-0.2577;-0.9968
2021-05-23 02:45:00+00:00;-0.2621;-0.9968
2021-05-23 03:00:00+00:00;-0.2665;-0.9968
2021-05-23 03:15:00+00:00;-0.2709;-0.9968
2021-05-23 03:30:00+00:00;-0.2665;-0.9962
2021-05-23 03:45:00+00:00;-0.2665;-0.9919
2021-05-23 04:00:00+00:00;-0.2665;-0.9871
2021-05-23 04:15:00+00:00;-0.2709;-0.9807
2021-05-23 04:30:00+00:00;-0.2665;-0.9597
2021-05-23 04:45:00+00:00;-0.2643;-0.9436
2021-05-23 05:00:00+00:00;-0.2577;-0.9168
2021-05-23 05:15:00+00:00;-0.2511;-0.9093
2021-05-23 05:30:00+00:00;-0.2357;-0.905
2021-05-23 05:45:00+00:00;-0.2379;-0.9189
2021-05-23 06:00:00+00:00;-0.2357;-0.8819
2021-05-23 06:15:00+00:00;-0.2291;-0.8185
2021-05-23 06:30:00+00:00;-0.2225;-0.8336
2021-05-23 06:45:00+00:00;-0.2048;-0.738
2021-05-23 07:00:00+00:00;-0.1828;-0.5528
2021-05-23 07:15:00+00:00;-0.1652;-0.5001
2021-05-23 07:30:00+00:00;-0.1652;-0.535
2021-05-23 07:45:00+00:00;-0.163;-0.1903
2021-05-23 08:00:00+00:00;-0.1256;-0.214
2021-05-23 08:15:00+00:00;-0.1344;-0.2268
2021-05-23 08:30:00+00:00;-0.1256;-0.7026
2021-05-23 08:45:00+00:00;-0.1608;-0.3557
2021-05-23 09:00:00+00:00;-0.1388;0.2515
2021-05-23 09:15:00+00:00;-0.0881;-0.0137
2021-05-23 09:30:00+00:00;-0.0595;-0.3128
2021-05-23 09:45:00+00:00;-0.0837;-0.2644
2021-05-23 10:00:00+00:00;-0.1079;0.12
2021-05-23 10:15:00+00:00;-0.0705;0.4078
2021-05-23 10:30:00+00:00;-0.0507;0.4991
2021-05-23 10:45:00+00:00;-0.0154;0.5689
2021-05-23 11:00:00+00:00;0.011;0.0872
2021-05-23 11:15:00+00:00;-0.0066;-0.571
2021-05-23 11:30:00+00:00;-0.0507;-0.5195
2021-05-23 11:45:00+00:00;-0.0727;0.1431
2021-05-23 12:00:00+00:00;0.0154;0.5613
2021-05-23 12:15:00+00:00;0.0529;0.5302
2021-05-23 12:30:00+00:00;0.0507;0.5259
2021-05-23 12:45:00+00:00;0.0925;0.2446
2021-05-23 13:00:00+00:00;0.0639;0.4303
2021-05-23 13:15:00+00:00;0.1079;0.4357
2021-05-23 13:30:00+00:00;0.1256;0.2365
2021-05-23 13:45:00+00:00;0.1035;0.346
2021-05-23 14:00:00+00:00;0.13;0.2446
2021-05-23 14:15:00+00:00;0.1564;0.1887
2021-05-23 14:30:00+00:00;0.1564;0.1017
2021-05-23 14:45:00+00:00;0.1432;0.0556
2021-05-23 15:00:00+00:00;0.1388;-0.0277
2021-05-23 15:15:00+00:00;0.1454;-0.0932
2021-05-23 15:30:00+00:00;0.1256;-0.1667
2021-05-23 15:45:00+00:00;0.1211;-0.2193
2021-05-23 16:00:00+00:00;0.1344;-0.295
2021-05-23 16:15:00+00:00;0.13;-0.3638
2021-05-23 16:30:00+00:00;0.1432;-0.5436
2021-05-23 16:45:00+00:00;0.1167;-0.6081
2021-05-23 17:00:00+00:00;0.1079;-0.6
2021-05-23 17:15:00+00:00;0.1145;-0.6558
2021-05-23 17:30:00+00:00;0.1079;-0.723
2021-05-23 17:45:00+00:00;0.0969;-0.7713
2021-05-23 18:00:00+00:00;0.0859;-0.8765
2021-05-23 18:15:00+00:00;0.0396;-0.9184
2021-05-23 18:30:00+00:00;0.0595;-0.9415
2021-05-23 18:45:00+00:00;0.0198;-0.9683
2021-05-23 19:00:00+00:00;-0.0022;-0.9823
2021-05-23 19:15:00+00:00;-0.0242;-0.993
2021-05-23 19:30:00+00:00;-0.0463;-0.9968
2021-05-23 19:45:00+00:00;-0.0683;-0.9946
2021-05-23 20:00:00+00:00;-0.1388;-0.9957
2021-05-23 20:15:00+00:00;-0.1233;-0.9968
2021-05-23 20:30:00+00:00;-0.1211;-0.9979
2021-05-23 20:45:00+00:00;-0.1079;-0.9957
2021-05-23 21:00:00+00:00;-0.1388;-0.9952
2021-05-23 21:15:00+00:00;-0.1476;-0.9962
2021-05-23 21:30:00+00:00;-0.1608;-0.9968
2021-05-23 21:45:00+00:00;-0.1696;-0.9968
2021-05-23 22:00:00+00:00;-0.1916;-0.9962
2021-05-23 22:15:00+00:00;-0.2137;-0.9952
2021-05-23 22:30:00+00:00;-0.2225;-0.9968
2021-05-23 22:45:00+00:00;-0.2159;-0.9968
2021-05-23 23:00:00+00:00;-0.2004;-0.9962
2021-05-23 23:15:00+00:00;-0.2555;-0.9952
2021-05-23 23:30:00+00:00;-0.2357;-0.9968
2021-05-23 23:45:00+00:00;-0.2357;-0.9968
2021-05-24 00:00:00+00:00;-0.2357;-0.9968
2021-05-24 00:15:00+00:00;-0.2665;-0.9968
2021-05-24 00:30:00+00:00;-0.2621;-0.9968
2021-05-24 00:45:00+00:00;-0.2775;-0.9968
2021-05-24 01:00:00+00:00;-0.2797;-0.9968
2021-05-24 01:15:00+00:00;-0.2665;-0.9968
2021-05-24 01:30:00+00:00;-0.2797;-0.9968
2021-05-24 01:45:00+00:00;-0.2974;-0.9968
2021-05-24 02:00:00+00:00;-0.293;-0.9968
2021-05-24 02:15:00+00:00;-0.2907;-0.9968
2021-05-24 02:30:00+00:00;-0.2974;-0.9968
2021-05-24 02:45:00+00:00;-0.2996;-0.9957
2021-05-24 03:00:00+00:00;-0.3238;-0.9968
2021-05-24 03:15:00+00:00;-0.3084;-0.9936
2021-05-24 03:30:00+00:00;-0.3282;-0.9946
2021-05-24 03:45:00+00:00;-0.3128;-0.9914
2021-05-24 04:00:00+00:00;-0.315;-0.9796
2021-05-24 04:15:00+00:00;-0.3128;-0.9678
2021-05-24 04:30:00+00:00;-0.3106;-0.9495
2021-05-24 04:45:00+00:00;-0.3194;-0.9431
2021-05-24 05:00:00+00:00;-0.2974;-0.9162
2021-05-24 05:15:00+00:00;-0.2797;-0.8905
2021-05-24 05:30:00+00:00;-0.2709;-0.8652
2021-05-24 05:45:00+00:00;-0.2555;-0.8523
2021-05-24 06:00:00+00:00;-0.2445;-0.825
2021-05-24 06:15:00+00:00;-0.2313;-0.8132
2021-05-24 06:30:00+00:00;-0.2181;-0.8207
2021-05-24 06:45:00+00:00;-0.2026;-0.855
2021-05-24 07:00:00+00:00;-0.2004;-0.877
2021-05-24 07:15:00+00:00;-0.1916;-0.9039
2021-05-24 07:30:00+00:00;-0.1872;-0.9125
2021-05-24 07:45:00+00:00;-0.1762;-0.8974
2021-05-24 08:00:00+00:00;-0.1608;-0.8615
2021-05-24 08:15:00+00:00;-0.1586;-0.8593
2021-05-24 08:30:00+00:00;-0.1564;-0.8266
2021-05-24 08:45:00+00:00;-0.1388;-0.8148
2021-05-24 09:00:00+00:00;-0.1388;-0.7251
2021-05-24 09:15:00+00:00;-0.1233;-0.7197
2021-05-24 09:30:00+00:00;-0.1123;-0.7262
2021-05-24 09:45:00+00:00;-0.0969;-0.6843
2021-05-24 10:00:00+00:00;-0.1035;-0.6725
2021-05-24 10:15:00+00:00;-0.0859;-0.5361
2021-05-24 10:30:00+00:00;-0.0683;-0.4346
2021-05-24 10:45:00+00:00;-0.0529;-0.498
2021-05-24 11:00:00+00:00;-0.033;-0.4609
2021-05-24 11:15:00+00:00;-0.0264;-0.505
2021-05-24 11:30:00+00:00;-0.033;-0.6038
2021-05-24 11:45:00+00:00;-0.0132;-0.6811
2021-05-24 12:00:00+00:00;-0.0022;-0.7697
2021-05-24 12:15:00+00:00;0;-0.7729
2021-05-24 12:30:00+00:00;0.011;-0.7364
2021-05-24 12:45:00+00:00;0.0154;-0.6687
2021-05-24 13:00:00+00:00;0.0198;-0.6757
2021-05-24 13:15:00+00:00;0.0286;-0.855
2021-05-24 13:30:00+00:00;0.0198;-0.8196
2021-05-24 13:45:00+00:00;0.0485;-0.7627
2021-05-24 14:00:00+00:00;0.0507;-0.7874
2021-05-24 14:15:00+00:00;0.0639;-0.7981
2021-05-24 14:30:00+00:00;0.0727;-0.7895
2021-05-24 14:45:00+00:00;0.0749;-0.8013
2021-05-24 15:00:00+00:00;0.0595;-0.6945
2021-05-24 15:15:00+00:00;0.0793;-0.3766
2021-05-24 15:30:00+00:00;0.0991;-0.6435
2021-05-24 15:45:00+00:00;0.0881;-0.6564
2021-05-24 16:00:00+00:00;0.0903;-0.6757
2021-05-24 16:15:00+00:00;0.0793;-0.7874
2021-05-24 16:30:00+00:00;0.0727;-0.8942
2021-05-24 16:45:00+00:00;0.0573;-0.9039
2021-05-24 17:00:00+00:00;0.0507;-0.9506
2021-05-24 17:15:00+00:00;0.0374;-0.9667
2021-05-24 17:30:00+00:00;0.0066;-0.956
2021-05-24 17:45:00+00:00;-0.0198;-0.9613
2021-05-24 18:00:00+00:00;-0.0242;-0.9576
2021-05-24 18:15:00+00:00;-0.0485;-0.9748
2021-05-24 18:30:00+00:00;-0.0639;-0.9866
2021-05-24 18:45:00+00:00;-0.0661;-0.9909
2021-05-24 19:00:00+00:00;-0.0859;-0.9952
2021-05-24 19:15:00+00:00;-0.0881;-0.9962
2021-05-24 19:30:00+00:00;-0.0903;-0.9968
2021-05-24 19:45:00+00:00;-0.0859;-0.9968
2021-05-24 20:00:00+00:00;-0.0463;-0.9979
2021-05-24 20:15:00+00:00;-0.0727;-0.9968
2021-05-24 20:30:00+00:00;-0.0991;-0.9952
2021-05-24 20:45:00+00:00;-0.1189;-0.9941
2021-05-24 21:00:00+00:00;-0.1828;-0.9941
2021-05-24 21:15:00+00:00;-0.196;-0.9952
2021-05-24 21:30:00+00:00;-0.2048;-0.9968
2021-05-24 21:45:00+00:00;-0.2159;-0.9968
2021-05-24 22:00:00+00:00;-0.2225;-0.9968
2021-05-24 22:15:00+00:00;-0.2225;-0.9957
2021-05-24 22:30:00+00:00;-0.2401;-0.9968
2021-05-24 22:45:00+00:00;-0.2335;-0.9968
2021-05-24 23:00:00+00:00;-0.2269;-0.9979
2021-05-24 23:15:00+00:00;-0.2159;-0.9968
2021-05-24 23:30:00+00:00;-0.2093;-0.9968
2021-05-24 23:45:00+00:00;-0.2203;-0.9968
2021-05-25 00:00:00+00:00;-0.2181;-0.9968
2021-05-25 00:15:00+00:00;-0.2026;-0.9979
2021-05-25 00:30:00+00:00;-0.2004;-0.9968
2021-05-25 00:45:00+00:00;-0.2115;-0.9968
2021-05-25 01:00:00+00:00;-0.2313;-0.9962
2021-05-25 01:15:00+00:00;-0.2489;-0.9962
2021-05-25 01:30:00+00:00;-0.2445;-0.9962
2021-05-25 01:45:00+00:00;-0.2291;-0.9952
2021-05-25 02:00:00+00:00;-0.2577;-0.9968
2021-05-25 02:15:00+00:00;-0.2665;-0.9968
2021-05-25 02:30:00+00:00;-0.2665;-0.9968
2021-05-25 02:45:00+00:00;-0.2687;-0.9968
2021-05-25 03:00:00+00:00;-0.2841;-0.9968
2021-05-25 03:15:00+00:00;-0.2863;-0.9957
2021-05-25 03:30:00+00:00;-0.293;-0.9941
2021-05-25 03:45:00+00:00;-0.2907;-0.9887
2021-05-25 04:00:00+00:00;-0.2841;-0.9748
2021-05-25 04:15:00+00:00;-0.2907;-0.964
2021-05-25 04:30:00+00:00;-0.293;-0.9662
2021-05-25 04:45:00+00:00;-0.293;-0.963
2021-05-25 05:00:00+00:00;-0.2841;-0.9055
2021-05-25 05:15:00+00:00;-0.2775;-0.8883
2021-05-25 05:30:00+00:00;-0.2665;-0.942
2021-05-25 05:45:00+00:00;-0.304;-0.8346
2021-05-25 06:00:00+00:00;-0.2974;-0.6376
2021-05-25 06:15:00+00:00;-0.2577;-0.4067
2021-05-25 06:30:00+00:00;-0.2269;-0.2472
2021-05-25 06:45:00+00:00;-0.2115;-0.1732
2021-05-25 07:00:00+00:00;-0.1916;-0.0942
2021-05-25 07:15:00+00:00;-0.1674;-0.0717
2021-05-25 07:30:00+00:00;-0.1476;-0.3664
2021-05-25 07:45:00+00:00;-0.152;-0.2816
2021-05-25 08:00:00+00:00;-0.1476;-0.3536
2021-05-25 08:15:00+00:00;-0.1256;-0.3793
2021-05-25 08:30:00+00:00;-0.1211;-0.3723
2021-05-25 08:45:00+00:00;-0.13;0.0658
2021-05-25 09:00:00+00:00;-0.0815;0.1769
2021-05-25 09:15:00+00:00;-0.0683;0.3723
2021-05-25 09:30:00+00:00;-0.0463;0.3326
2021-05-25 09:45:00+00:00;-0.033;0.4024
2021-05-25 10:00:00+00:00;-0.0374;0.3283
2021-05-25 10:15:00+00:00;-0.0441;0.5474
2021-05-25 10:30:00+00:00;-0.033;0.5361
2021-05-25 10:45:00+00:00;-0.0154;0.6574
2021-05-25 11:00:00+00:00;0.0419;0.6177
2021-05-25 11:15:00+00:00;0.0044;-0.2854
2021-05-25 11:30:00+00:00;-0.0551;0.0105
2021-05-25 11:45:00+00:00;-0.011;-0.5468
2021-05-25 12:00:00+00:00;-0.0419;-0.2123
2021-05-25 12:15:00+00:00;-0.0154;-0.4142
2021-05-25 12:30:00+00:00;0.0022;-0.1705
2021-05-25 12:45:00+00:00;0.0066;-0.1307
2021-05-25 13:00:00+00:00;-0.011;-0.4921
2021-05-25 13:15:00+00:00;-0.0264;-0.3332
2021-05-25 13:30:00+00:00;0.0066;-0.4303
2021-05-25 13:45:00+00:00;-0.0022;-0.1995
2021-05-25 14:00:00+00:00;0.0242;0.2988
2021-05-25 14:15:00+00:00;0.0529;0.0926
2021-05-25 14:30:00+00:00;0.0551;0.0685
2021-05-25 14:45:00+00:00;0.0639;-0.1119
2021-05-25 15:00:00+00:00;0.0374;-0.3187
2021-05-25 15:15:00+00:00;0.0352;-0.615
2021-05-25 15:30:00+00:00;0.0419;-0.3611
2021-05-25 15:45:00+00:00;0.0683;-0.2097
2021-05-25 16:00:00+00:00;0.0815;-0.2279
2021-05-25 16:15:00+00:00;0.0969;-0.302
2021-05-25 16:30:00+00:00;0.0903;-0.3944
2021-05-25 16:45:00+00:00;0.0815;-0.491
2021-05-25 17:00:00+00:00;0.0683;-0.6113
2021-05-25 17:15:00+00:00;0.0529;-0.7928
2021-05-25 17:30:00+00:00;0.0242;-0.84
2021-05-25 17:45:00+00:00;0.0198;-0.8217
2021-05-25 18:00:00+00:00;0.011;-0.9227
2021-05-25 18:15:00+00:00;-0.0595;-0.957
2021-05-25 18:30:00+00:00;-0.0683;-0.9635
2021-05-25 18:45:00+00:00;-0.0463;-0.9699
2021-05-25 19:00:00+00:00;-0.0683;-0.9877
2021-05-25 19:15:00+00:00;-0.0969;-0.9941
