time;P_infl_load_[kW]
2021-11-07 20:15:00+00:00;43.132
2021-11-07 20:30:00+00:00;42.144
2021-11-07 20:45:00+00:00;40.66
2021-11-07 21:00:00+00:00;39.972
2021-11-07 21:15:00+00:00;35.552
2021-11-07 21:30:00+00:00;33.688
2021-11-07 21:45:00+00:00;34.564
2021-11-07 22:00:00+00:00;30.912
2021-11-07 22:15:00+00:00;31.652
2021-11-07 22:30:00+00:00;30.108
2021-11-07 22:45:00+00:00;27.764
2021-11-07 23:00:00+00:00;30.884
2021-11-07 23:15:00+00:00;29.44
2021-11-07 23:30:00+00:00;29.776
2021-11-07 23:45:00+00:00;28.076
2021-11-08 00:00:00+00:00;27.136
2021-11-08 00:15:00+00:00;26.956
2021-11-08 00:30:00+00:00;22.76
2021-11-08 00:45:00+00:00;27.724
2021-11-08 01:00:00+00:00;27.584
2021-11-08 01:15:00+00:00;26.596
2021-11-08 01:30:00+00:00;28.572
2021-11-08 01:45:00+00:00;25.708
2021-11-08 02:00:00+00:00;18.544
2021-11-08 02:15:00+00:00;22.4
2021-11-08 02:30:00+00:00;21.924
2021-11-08 02:45:00+00:00;25.452
2021-11-08 03:00:00+00:00;25.096
2021-11-08 03:15:00+00:00;21.744
2021-11-08 03:30:00+00:00;21.412
2021-11-08 03:45:00+00:00;24.34
2021-11-08 04:00:00+00:00;29.616
2021-11-08 04:15:00+00:00;27.028
2021-11-08 04:30:00+00:00;23.74
2021-11-08 04:45:00+00:00;24.252
2021-11-08 05:00:00+00:00;30.42
2021-11-08 05:15:00+00:00;33.272
2021-11-08 05:30:00+00:00;32.288
2021-11-08 05:45:00+00:00;31.952
2021-11-08 06:00:00+00:00;35.42
2021-11-08 06:15:00+00:00;42.116
2021-11-08 06:30:00+00:00;39.86
2021-11-08 06:45:00+00:00;35.58
2021-11-08 07:00:00+00:00;39.608
2021-11-08 07:15:00+00:00;36.528
2021-11-08 07:30:00+00:00;34.624
2021-11-08 07:45:00+00:00;37.98
2021-11-08 08:00:00+00:00;42.484
2021-11-08 08:15:00+00:00;39.208
2021-11-08 08:30:00+00:00;37.208
2021-11-08 08:45:00+00:00;30.404
2021-11-08 09:00:00+00:00;28.488
2021-11-08 09:15:00+00:00;32.488
2021-11-08 09:30:00+00:00;34.564
2021-11-08 09:45:00+00:00;32.224
2021-11-08 10:00:00+00:00;33.028
2021-11-08 10:15:00+00:00;34.984
2021-11-08 10:30:00+00:00;33.096
2021-11-08 10:45:00+00:00;43.904
2021-11-08 11:00:00+00:00;44.604
2021-11-08 11:15:00+00:00;42.32
2021-11-08 11:30:00+00:00;37.316
2021-11-08 11:45:00+00:00;35.244
2021-11-08 12:00:00+00:00;37.492
2021-11-08 12:15:00+00:00;39.584
2021-11-08 12:30:00+00:00;38.436
2021-11-08 12:45:00+00:00;34.7
2021-11-08 13:00:00+00:00;34.144
2021-11-08 13:15:00+00:00;37.216
2021-11-08 13:30:00+00:00;38.196
2021-11-08 13:45:00+00:00;33.636
2021-11-08 14:00:00+00:00;33.392
2021-11-08 14:15:00+00:00;33.612
2021-11-08 14:30:00+00:00;29.788
2021-11-08 14:45:00+00:00;32.672
2021-11-08 15:00:00+00:00;33.372
2021-11-08 15:15:00+00:00;32.184
2021-11-08 15:30:00+00:00;32.764
2021-11-08 15:45:00+00:00;41.872
2021-11-08 16:00:00+00:00;41.028
2021-11-08 16:15:00+00:00;48.312
2021-11-08 16:30:00+00:00;49.188
2021-11-08 16:45:00+00:00;53.116
2021-11-08 17:00:00+00:00;53.892
2021-11-08 17:15:00+00:00;49.488
2021-11-08 17:30:00+00:00;50.052
2021-11-08 17:45:00+00:00;50.876
2021-11-08 18:00:00+00:00;58.38
2021-11-08 18:15:00+00:00;58.316
2021-11-08 18:30:00+00:00;54.868
2021-11-08 18:45:00+00:00;56.016
2021-11-08 19:00:00+00:00;58.328
2021-11-08 19:15:00+00:00;57.352
2021-11-08 19:30:00+00:00;51.676
2021-11-08 19:45:00+00:00;44.144
2021-11-08 20:00:00+00:00;46.004
2021-11-08 20:15:00+00:00;46.652
2021-11-08 20:30:00+00:00;56.32
2021-11-08 20:45:00+00:00;55.172
2021-11-08 21:00:00+00:00;46.94
2021-11-08 21:15:00+00:00;40.224
2021-11-08 21:30:00+00:00;37.144
2021-11-08 21:45:00+00:00;45.2
2021-11-08 22:00:00+00:00;47.092
2021-11-08 22:15:00+00:00;47.996
2021-11-08 22:30:00+00:00;48.52
2021-11-08 22:45:00+00:00;42.696
2021-11-08 23:00:00+00:00;43.32
2021-11-08 23:15:00+00:00;42.196
2021-11-08 23:30:00+00:00;31.508
2021-11-08 23:45:00+00:00;28.204
2021-11-09 00:00:00+00:00;27.58
2021-11-09 00:15:00+00:00;23.384
2021-11-09 00:30:00+00:00;23.98
2021-11-09 00:45:00+00:00;28.864
2021-11-09 01:00:00+00:00;33.808
2021-11-09 01:15:00+00:00;42.012
2021-11-09 01:30:00+00:00;38.256
2021-11-09 01:45:00+00:00;32.82
2021-11-09 02:00:00+00:00;31.484
2021-11-09 02:15:00+00:00;31.868
2021-11-09 02:30:00+00:00;33.724
2021-11-09 02:45:00+00:00;36.396
2021-11-09 03:00:00+00:00;33.896
2021-11-09 03:15:00+00:00;34.98
2021-11-09 03:30:00+00:00;33.168
2021-11-09 03:45:00+00:00;27.312
2021-11-09 04:00:00+00:00;27.196
2021-11-09 04:15:00+00:00;29.824
2021-11-09 04:30:00+00:00;27.396
2021-11-09 04:45:00+00:00;30.948
2021-11-09 05:00:00+00:00;33.156
2021-11-09 05:15:00+00:00;37.148
2021-11-09 05:30:00+00:00;35.236
2021-11-09 05:45:00+00:00;36.656
2021-11-09 06:00:00+00:00;40.132
2021-11-09 06:15:00+00:00;38.1
2021-11-09 06:30:00+00:00;39.42
2021-11-09 06:45:00+00:00;36.632
2021-11-09 07:00:00+00:00;41.436
2021-11-09 07:15:00+00:00;41.292
2021-11-09 07:30:00+00:00;49.496
2021-11-09 07:45:00+00:00;38.916
2021-11-09 08:00:00+00:00;38.292
2021-11-09 08:15:00+00:00;36.688
2021-11-09 08:30:00+00:00;36.688
2021-11-09 08:45:00+00:00;35.716
2021-11-09 09:00:00+00:00;42.716
2021-11-09 09:15:00+00:00;37.28
2021-11-09 09:30:00+00:00;33.628
2021-11-09 09:45:00+00:00;33.232
2021-11-09 10:00:00+00:00;42.22
2021-11-09 10:15:00+00:00;39.292
2021-11-09 10:30:00+00:00;38.068
2021-11-09 10:45:00+00:00;39.164
2021-11-09 11:00:00+00:00;39.94
2021-11-09 11:15:00+00:00;39.228
2021-11-09 11:30:00+00:00;32.628
2021-11-09 11:45:00+00:00;34.104
2021-11-09 12:00:00+00:00;40.24
2021-11-09 12:15:00+00:00;36.528
2021-11-09 12:30:00+00:00;36.6
2021-11-09 12:45:00+00:00;37.188
2021-11-09 13:00:00+00:00;34.66
2021-11-09 13:15:00+00:00;33.124
2021-11-09 13:30:00+00:00;31.116
2021-11-09 13:45:00+00:00;29.468
2021-11-09 14:00:00+00:00;32.076
2021-11-09 14:15:00+00:00;30.22
2021-11-09 14:30:00+00:00;30.4
2021-11-09 14:45:00+00:00;34.08
2021-11-09 15:00:00+00:00;29.76
2021-11-09 15:15:00+00:00;35.94
2021-11-09 15:30:00+00:00;39.036
2021-11-09 15:45:00+00:00;42.644
2021-11-09 16:00:00+00:00;44.62
2021-11-09 16:15:00+00:00;45.344
2021-11-09 16:30:00+00:00;48.124
2021-11-09 16:45:00+00:00;45.992
2021-11-09 17:00:00+00:00;46.928
2021-11-09 17:15:00+00:00;45.028
2021-11-09 17:30:00+00:00;44.86
2021-11-09 17:45:00+00:00;49.38
2021-11-09 18:00:00+00:00;52.296
2021-11-09 18:15:00+00:00;60.256
2021-11-09 18:30:00+00:00;57.508
2021-11-09 18:45:00+00:00;57.624
2021-11-09 19:00:00+00:00;55.128
2021-11-09 19:15:00+00:00;53.436
2021-11-09 19:30:00+00:00;48.196
2021-11-09 19:45:00+00:00;40.12
2021-11-09 20:00:00+00:00;48.896
2021-11-09 20:15:00+00:00;58.136
2021-11-09 20:30:00+00:00;53.636
2021-11-09 20:45:00+00:00;49.84
2021-11-09 21:00:00+00:00;50.24
2021-11-09 21:15:00+00:00;49.376
2021-11-09 21:30:00+00:00;42.968
2021-11-09 21:45:00+00:00;41.252
2021-11-09 22:00:00+00:00;39.088
2021-11-09 22:15:00+00:00;40.164
2021-11-09 22:30:00+00:00;37.292
2021-11-09 22:45:00+00:00;32.428
2021-11-09 23:00:00+00:00;27.168
2021-11-09 23:15:00+00:00;27.084
2021-11-09 23:30:00+00:00;27.868
2021-11-09 23:45:00+00:00;28.268
2021-11-10 00:00:00+00:00;25.98
2021-11-10 00:15:00+00:00;25.54
2021-11-10 00:30:00+00:00;25.564
2021-11-10 00:45:00+00:00;34.216
2021-11-10 01:00:00+00:00;32.256
2021-11-10 01:15:00+00:00;30.8
2021-11-10 01:30:00+00:00;28.888
2021-11-10 01:45:00+00:00;25.292
2021-11-10 02:00:00+00:00;20.432
2021-11-10 02:15:00+00:00;22.304
2021-11-10 02:30:00+00:00;21.428
2021-11-10 02:45:00+00:00;23.08
2021-11-10 03:00:00+00:00;24.968
2021-11-10 03:15:00+00:00;27.096
2021-11-10 03:30:00+00:00;31.312
2021-11-10 03:45:00+00:00;24.896
2021-11-10 04:00:00+00:00;29.232
2021-11-10 04:15:00+00:00;24.972
2021-11-10 04:30:00+00:00;25.716
2021-11-10 04:45:00+00:00;22.66
2021-11-10 05:00:00+00:00;29.424
2021-11-10 05:15:00+00:00;32.952
2021-11-10 05:30:00+00:00;32.044
2021-11-10 05:45:00+00:00;35.74
2021-11-10 06:00:00+00:00;37.908
2021-11-10 06:15:00+00:00;42.352
2021-11-10 06:30:00+00:00;39.928
2021-11-10 06:45:00+00:00;41.428
2021-11-10 07:00:00+00:00;38.32
2021-11-10 07:15:00+00:00;38.016
2021-11-10 07:30:00+00:00;38.268
2021-11-10 07:45:00+00:00;34.836
2021-11-10 08:00:00+00:00;33.484
2021-11-10 08:15:00+00:00;31.7
2021-11-10 08:30:00+00:00;34.556
2021-11-10 08:45:00+00:00;31.372
2021-11-10 09:00:00+00:00;30.06
2021-11-10 09:15:00+00:00;30.4
2021-11-10 09:30:00+00:00;31.912
2021-11-10 09:45:00+00:00;29.92
2021-11-10 10:00:00+00:00;31.14
2021-11-10 10:15:00+00:00;32.648
2021-11-10 10:30:00+00:00;36.644
2021-11-10 10:45:00+00:00;42.676
2021-11-10 11:00:00+00:00;45.572
2021-11-10 11:15:00+00:00;34.256
2021-11-10 11:30:00+00:00;36.788
2021-11-10 11:45:00+00:00;35.128
2021-11-10 12:00:00+00:00;34.196
2021-11-10 12:15:00+00:00;35.576
2021-11-10 12:30:00+00:00;36.404
2021-11-10 12:45:00+00:00;35.54
2021-11-10 13:00:00+00:00;32.984
2021-11-10 13:15:00+00:00;32.056
2021-11-10 13:30:00+00:00;33.972
2021-11-10 13:45:00+00:00;37.036
2021-11-10 14:00:00+00:00;40.676
2021-11-10 14:15:00+00:00;39.896
2021-11-10 14:30:00+00:00;39.684
2021-11-10 14:45:00+00:00;40.908
2021-11-10 15:00:00+00:00;41.292
2021-11-10 15:15:00+00:00;46.356
2021-11-10 15:30:00+00:00;45.824
2021-11-10 15:45:00+00:00;46.532
2021-11-10 16:00:00+00:00;49.696
2021-11-10 16:15:00+00:00;51.832
2021-11-10 16:30:00+00:00;48.728
2021-11-10 16:45:00+00:00;52.828
2021-11-10 17:00:00+00:00;53.168
2021-11-10 17:15:00+00:00;49.716
2021-11-10 17:30:00+00:00;54.936
2021-11-10 17:45:00+00:00;55.776
2021-11-10 18:00:00+00:00;57.1
2021-11-10 18:15:00+00:00;53.868
2021-11-10 18:30:00+00:00;52.42
2021-11-10 18:45:00+00:00;47.232
2021-11-10 19:00:00+00:00;51.644
2021-11-10 19:15:00+00:00;42.216
2021-11-10 19:30:00+00:00;42.192
2021-11-10 19:45:00+00:00;43.848
2021-11-10 20:00:00+00:00;38.724
2021-11-10 20:15:00+00:00;39.432
2021-11-10 20:30:00+00:00;39.852
2021-11-10 20:45:00+00:00;46.78
2021-11-10 21:00:00+00:00;44.08
2021-11-10 21:15:00+00:00;42.5
2021-11-10 21:30:00+00:00;42.528
2021-11-10 21:45:00+00:00;53.432
2021-11-10 22:00:00+00:00;47.348
2021-11-10 22:15:00+00:00;43.376
2021-11-10 22:30:00+00:00;33.876
2021-11-10 22:45:00+00:00;31.404
2021-11-10 23:00:00+00:00;30.748
2021-11-10 23:15:00+00:00;31.564
2021-11-10 23:30:00+00:00;28.348
2021-11-10 23:45:00+00:00;27.268
2021-11-11 00:00:00+00:00;30.524
2021-11-11 00:15:00+00:00;30.732
2021-11-11 00:30:00+00:00;27.828
2021-11-11 00:45:00+00:00;33.148
2021-11-11 01:00:00+00:00;34.064
2021-11-11 01:15:00+00:00;31.064
2021-11-11 01:30:00+00:00;30.128
2021-11-11 01:45:00+00:00;29.312
2021-11-11 02:00:00+00:00;28.388
2021-11-11 02:15:00+00:00;24.684
2021-11-11 02:30:00+00:00;22.076
2021-11-11 02:45:00+00:00;26.568
2021-11-11 03:00:00+00:00;29.612
2021-11-11 03:15:00+00:00;25.076
2021-11-11 03:30:00+00:00;24.444
2021-11-11 03:45:00+00:00;21.98
2021-11-11 04:00:00+00:00;26.948
2021-11-11 04:15:00+00:00;28.892
2021-11-11 04:30:00+00:00;25.744
2021-11-11 04:45:00+00:00;27.572
2021-11-11 05:00:00+00:00;32.468
2021-11-11 05:15:00+00:00;33.812
2021-11-11 05:30:00+00:00;32.58
2021-11-11 05:45:00+00:00;37.348
2021-11-11 06:00:00+00:00;41.448
2021-11-11 06:15:00+00:00;44.028
2021-11-11 06:30:00+00:00;44.788
2021-11-11 06:45:00+00:00;42.832
2021-11-11 07:00:00+00:00;40.852
2021-11-11 07:15:00+00:00;38.4
2021-11-11 07:30:00+00:00;38.416
2021-11-11 07:45:00+00:00;35.488
2021-11-11 08:00:00+00:00;43.552
2021-11-11 08:15:00+00:00;39.476
2021-11-11 08:30:00+00:00;37.124
2021-11-11 08:45:00+00:00;40.532
2021-11-11 09:00:00+00:00;38.052
2021-11-11 09:15:00+00:00;46.416
2021-11-11 09:30:00+00:00;42.524
2021-11-11 09:45:00+00:00;37.684
2021-11-11 10:00:00+00:00;39.004
2021-11-11 10:15:00+00:00;40.412
2021-11-11 10:30:00+00:00;44.788
2021-11-11 10:45:00+00:00;46.74
2021-11-11 11:00:00+00:00;44.524
2021-11-11 11:15:00+00:00;46.636
2021-11-11 11:30:00+00:00;40.264
2021-11-11 11:45:00+00:00;39.508
2021-11-11 12:00:00+00:00;38.972
2021-11-11 12:15:00+00:00;41.492
2021-11-11 12:30:00+00:00;38.896
2021-11-11 12:45:00+00:00;41.444
2021-11-11 13:00:00+00:00;42.22
2021-11-11 13:15:00+00:00;38.068
2021-11-11 13:30:00+00:00;35.62
2021-11-11 13:45:00+00:00;35.216
2021-11-11 14:00:00+00:00;31.404
2021-11-11 14:15:00+00:00;32.564
2021-11-11 14:30:00+00:00;29.436
2021-11-11 14:45:00+00:00;31.444
2021-11-11 15:00:00+00:00;29.192
2021-11-11 15:15:00+00:00;36.328
2021-11-11 15:30:00+00:00;38.72
2021-11-11 15:45:00+00:00;41.012
2021-11-11 16:00:00+00:00;45.26
2021-11-11 16:15:00+00:00;50.336
2021-11-11 16:30:00+00:00;54.632
2021-11-11 16:45:00+00:00;62.72
2021-11-11 17:00:00+00:00;61.852
2021-11-11 17:15:00+00:00;60.128
2021-11-11 17:30:00+00:00;65.04
2021-11-11 17:45:00+00:00;59.728
2021-11-11 18:00:00+00:00;58.364
2021-11-11 18:15:00+00:00;56.204
2021-11-11 18:30:00+00:00;52.384
2021-11-11 18:45:00+00:00;55.872
2021-11-11 19:00:00+00:00;57.988
2021-11-11 19:15:00+00:00;60.136
2021-11-11 19:30:00+00:00;58.94
2021-11-11 19:45:00+00:00;56.888
2021-11-11 20:00:00+00:00;54.108
2021-11-11 20:15:00+00:00;53.936
2021-11-11 20:30:00+00:00;56.884
2021-11-11 20:45:00+00:00;50.272
2021-11-11 21:00:00+00:00;56.512
2021-11-11 21:15:00+00:00;52.072
2021-11-11 21:30:00+00:00;49.724
2021-11-11 21:45:00+00:00;46.428
2021-11-11 22:00:00+00:00;38.756
2021-11-11 22:15:00+00:00;38.984
2021-11-11 22:30:00+00:00;36.468
2021-11-11 22:45:00+00:00;31.32
2021-11-11 23:00:00+00:00;35.18
2021-11-11 23:15:00+00:00;33.544
2021-11-11 23:30:00+00:00;35.272
2021-11-11 23:45:00+00:00;41.42
2021-11-12 00:00:00+00:00;39.144
2021-11-12 00:15:00+00:00;38.092
2021-11-12 00:30:00+00:00;37.624
2021-11-12 00:45:00+00:00;43.676
2021-11-12 01:00:00+00:00;43.972
2021-11-12 01:15:00+00:00;45.112
2021-11-12 01:30:00+00:00;43.696
2021-11-12 01:45:00+00:00;41.204
2021-11-12 02:00:00+00:00;36.84
2021-11-12 02:15:00+00:00;38.94
2021-11-12 02:30:00+00:00;37.308
2021-11-12 02:45:00+00:00;34.88
2021-11-12 03:00:00+00:00;35.924
2021-11-12 03:15:00+00:00;35.28
2021-11-12 03:30:00+00:00;36.756
2021-11-12 03:45:00+00:00;35.792
2021-11-12 04:00:00+00:00;38.788
2021-11-12 04:15:00+00:00;40.696
2021-11-12 04:30:00+00:00;31.684
2021-11-12 04:45:00+00:00;27.484
2021-11-12 05:00:00+00:00;30.584
2021-11-12 05:15:00+00:00;34.004
2021-11-12 05:30:00+00:00;33.912
2021-11-12 05:45:00+00:00;38.192
2021-11-12 06:00:00+00:00;35.768
2021-11-12 06:15:00+00:00;39.056
2021-11-12 06:30:00+00:00;40.652
2021-11-12 06:45:00+00:00;43.744
2021-11-12 07:00:00+00:00;37.476
2021-11-12 07:15:00+00:00;42.092
2021-11-12 07:30:00+00:00;46.84
2021-11-12 07:45:00+00:00;45.052
2021-11-12 08:00:00+00:00;42.48
2021-11-12 08:15:00+00:00;38.844
2021-11-12 08:30:00+00:00;38.652
2021-11-12 08:45:00+00:00;38.924
2021-11-12 09:00:00+00:00;39.652
2021-11-12 09:15:00+00:00;37.632
2021-11-12 09:30:00+00:00;38.784
2021-11-12 09:45:00+00:00;36.944
2021-11-12 10:00:00+00:00;36.872
2021-11-12 10:15:00+00:00;44.232
2021-11-12 10:30:00+00:00;47.116
2021-11-12 10:45:00+00:00;45.84
2021-11-12 11:00:00+00:00;45.552
2021-11-12 11:15:00+00:00;40.504
2021-11-12 11:30:00+00:00;44.112
2021-11-12 11:45:00+00:00;38.66
2021-11-12 12:00:00+00:00;37.872
2021-11-12 12:15:00+00:00;42.936
2021-11-12 12:30:00+00:00;39.012
2021-11-12 12:45:00+00:00;41.728
2021-11-12 13:00:00+00:00;39.544
2021-11-12 13:15:00+00:00;38.548
2021-11-12 13:30:00+00:00;41.72
2021-11-12 13:45:00+00:00;41.492
2021-11-12 14:00:00+00:00;39.692
2021-11-12 14:15:00+00:00;39
2021-11-12 14:30:00+00:00;38.296
2021-11-12 14:45:00+00:00;38.104
2021-11-12 15:00:00+00:00;39.04
2021-11-12 15:15:00+00:00;34.864
2021-11-12 15:30:00+00:00;39.772
2021-11-12 15:45:00+00:00;43.424
2021-11-12 16:00:00+00:00;48.752
2021-11-12 16:15:00+00:00;53.904
2021-11-12 16:30:00+00:00;55.052
2021-11-12 16:45:00+00:00;54.444
2021-11-12 17:00:00+00:00;58.484
2021-11-12 17:15:00+00:00;55.488
2021-11-12 17:30:00+00:00;51.296
2021-11-12 17:45:00+00:00;59.692
2021-11-12 18:00:00+00:00;59.4
2021-11-12 18:15:00+00:00;51.372
2021-11-12 18:30:00+00:00;51.876
2021-11-12 18:45:00+00:00;48.092
2021-11-12 19:00:00+00:00;58.324
2021-11-12 19:15:00+00:00;54.4
2021-11-12 19:30:00+00:00;51.448
2021-11-12 19:45:00+00:00;47.12
2021-11-12 20:00:00+00:00;47.228
2021-11-12 20:15:00+00:00;43.42
2021-11-12 20:30:00+00:00;48.768
2021-11-12 20:45:00+00:00;43.472
2021-11-12 21:00:00+00:00;41.996
2021-11-12 21:15:00+00:00;47.88
2021-11-12 21:30:00+00:00;44.384
2021-11-12 21:45:00+00:00;51.628
2021-11-12 22:00:00+00:00;49.276
2021-11-12 22:15:00+00:00;46.336
2021-11-12 22:30:00+00:00;36.832
2021-11-12 22:45:00+00:00;34.956
2021-11-12 23:00:00+00:00;30.08
2021-11-12 23:15:00+00:00;30.28
2021-11-12 23:30:00+00:00;27.168
2021-11-12 23:45:00+00:00;28.24
2021-11-13 00:00:00+00:00;23.092
2021-11-13 00:15:00+00:00;22.296
2021-11-13 00:30:00+00:00;23.384
2021-11-13 00:45:00+00:00;28.988
2021-11-13 01:00:00+00:00;29.972
2021-11-13 01:15:00+00:00;28.972
2021-11-13 01:30:00+00:00;27.78
2021-11-13 01:45:00+00:00;30.592
2021-11-13 02:00:00+00:00;26.672
2021-11-13 02:15:00+00:00;21.132
2021-11-13 02:30:00+00:00;21.724
2021-11-13 02:45:00+00:00;19.192
2021-11-13 03:00:00+00:00;20.464
2021-11-13 03:15:00+00:00;21.504
2021-11-13 03:30:00+00:00;19.968
2021-11-13 03:45:00+00:00;19.88
2021-11-13 04:00:00+00:00;24.064
2021-11-13 04:15:00+00:00;22.056
2021-11-13 04:30:00+00:00;20.032
2021-11-13 04:45:00+00:00;23.24
2021-11-13 05:00:00+00:00;26.044
2021-11-13 05:15:00+00:00;24.124
2021-11-13 05:30:00+00:00;25.32
2021-11-13 05:45:00+00:00;25.868
2021-11-13 06:00:00+00:00;29.912
2021-11-13 06:15:00+00:00;30.508
2021-11-13 06:30:00+00:00;36.44
2021-11-13 06:45:00+00:00;33.46
2021-11-13 07:00:00+00:00;32.528
2021-11-13 07:15:00+00:00;33.204
2021-11-13 07:30:00+00:00;37.668
2021-11-13 07:45:00+00:00;32.536
2021-11-13 08:00:00+00:00;39.636
2021-11-13 08:15:00+00:00;38.764
2021-11-13 08:30:00+00:00;37.668
2021-11-13 08:45:00+00:00;38.956
2021-11-13 09:00:00+00:00;41.112
2021-11-13 09:15:00+00:00;35.8
2021-11-13 09:30:00+00:00;38.476
2021-11-13 09:45:00+00:00;40.356
2021-11-13 10:00:00+00:00;38.488
2021-11-13 10:15:00+00:00;39.356
2021-11-13 10:30:00+00:00;42.796
2021-11-13 10:45:00+00:00;41.632
2021-11-13 11:00:00+00:00;42.636
2021-11-13 11:15:00+00:00;44.228
2021-11-13 11:30:00+00:00;49.688
2021-11-13 11:45:00+00:00;43.26
2021-11-13 12:00:00+00:00;41.348
2021-11-13 12:15:00+00:00;44.848
2021-11-13 12:30:00+00:00;42.304
2021-11-13 12:45:00+00:00;40.8
2021-11-13 13:00:00+00:00;39.076
2021-11-13 13:15:00+00:00;39.528
2021-11-13 13:30:00+00:00;41.544
2021-11-13 13:45:00+00:00;50.844
2021-11-13 14:00:00+00:00;49.4
2021-11-13 14:15:00+00:00;48.688
2021-11-13 14:30:00+00:00;44.328
2021-11-13 14:45:00+00:00;51.916
2021-11-13 15:00:00+00:00;48.12
2021-11-13 15:15:00+00:00;50.824
2021-11-13 15:30:00+00:00;57.552
2021-11-13 15:45:00+00:00;55.856
2021-11-13 16:00:00+00:00;63.46
2021-11-13 16:15:00+00:00;59.904
2021-11-13 16:30:00+00:00;63.72
2021-11-13 16:45:00+00:00;61.304
2021-11-13 17:00:00+00:00;53.888
2021-11-13 17:15:00+00:00;53.456
2021-11-13 17:30:00+00:00;50.676
2021-11-13 17:45:00+00:00;52.5
2021-11-13 18:00:00+00:00;57.052
2021-11-13 18:15:00+00:00;53.196
2021-11-13 18:30:00+00:00;52.48
2021-11-13 18:45:00+00:00;48.484
2021-11-13 19:00:00+00:00;47.368
2021-11-13 19:15:00+00:00;47.616
2021-11-13 19:30:00+00:00;48.912
2021-11-13 19:45:00+00:00;49.336
2021-11-13 20:00:00+00:00;50.668
2021-11-13 20:15:00+00:00;43.34
2021-11-13 20:30:00+00:00;43.524
2021-11-13 20:45:00+00:00;41.728
2021-11-13 21:00:00+00:00;42.208
2021-11-13 21:15:00+00:00;41.208
2021-11-13 21:30:00+00:00;40.236
2021-11-13 21:45:00+00:00;47.796
2021-11-13 22:00:00+00:00;43.836
2021-11-13 22:15:00+00:00;46.204
2021-11-13 22:30:00+00:00;42.504
2021-11-13 22:45:00+00:00;46.216
2021-11-13 23:00:00+00:00;41.972
2021-11-13 23:15:00+00:00;31.3
2021-11-13 23:30:00+00:00;30.72
2021-11-13 23:45:00+00:00;29.124
2021-11-14 00:00:00+00:00;27.68
2021-11-14 00:15:00+00:00;31.188
2021-11-14 00:30:00+00:00;30.984
2021-11-14 00:45:00+00:00;32.184
2021-11-14 01:00:00+00:00;31.496
2021-11-14 01:15:00+00:00;31.708
2021-11-14 01:30:00+00:00;32.284
2021-11-14 01:45:00+00:00;28.752
2021-11-14 02:00:00+00:00;25.524
2021-11-14 02:15:00+00:00;24.204
2021-11-14 02:30:00+00:00;24.984
2021-11-14 02:45:00+00:00;24.696
2021-11-14 03:00:00+00:00;25.608
2021-11-14 03:15:00+00:00;22.788
2021-11-14 03:30:00+00:00;23.988
2021-11-14 03:45:00+00:00;25.244
2021-11-14 04:00:00+00:00;30.52
2021-11-14 04:15:00+00:00;24.352
2021-11-14 04:30:00+00:00;23.484
2021-11-14 04:45:00+00:00;23.244
2021-11-14 05:00:00+00:00;24.012
2021-11-14 05:15:00+00:00;25.728
2021-11-14 05:30:00+00:00;27.22
2021-11-14 05:45:00+00:00;29.54
2021-11-14 06:00:00+00:00;31.416
2021-11-14 06:15:00+00:00;31.5
2021-11-14 06:30:00+00:00;33.372
2021-11-14 06:45:00+00:00;33.788
2021-11-14 07:00:00+00:00;38.552
2021-11-14 07:15:00+00:00;37.148
2021-11-14 07:30:00+00:00;35.116
2021-11-14 07:45:00+00:00;32.952
2021-11-14 08:00:00+00:00;39.376
2021-11-14 08:15:00+00:00;39.532
2021-11-14 08:30:00+00:00;40.696
2021-11-14 08:45:00+00:00;41.256
2021-11-14 09:00:00+00:00;46.604
2021-11-14 09:15:00+00:00;49.344
2021-11-14 09:30:00+00:00;49.684
2021-11-14 09:45:00+00:00;46.76
2021-11-14 10:00:00+00:00;47.816
2021-11-14 10:15:00+00:00;45.644
2021-11-14 10:30:00+00:00;48.676
2021-11-14 10:45:00+00:00;51.724
2021-11-14 11:00:00+00:00;54.66
2021-11-14 11:15:00+00:00;57.708
2021-11-14 11:30:00+00:00;53.904
2021-11-14 11:45:00+00:00;53.928
2021-11-14 12:00:00+00:00;46.584
2021-11-14 12:15:00+00:00;42.384
2021-11-14 12:30:00+00:00;43.328
2021-11-14 12:45:00+00:00;50.54
2021-11-14 13:00:00+00:00;43.656
2021-11-14 13:15:00+00:00;46.744
2021-11-14 13:30:00+00:00;58.564
2021-11-14 13:45:00+00:00;60.192
2021-11-14 14:00:00+00:00;61.404
2021-11-14 14:15:00+00:00;50.608
2021-11-14 14:30:00+00:00;48.436
2021-11-14 14:45:00+00:00;52.356
2021-11-14 15:00:00+00:00;49.328
2021-11-14 15:15:00+00:00;48.244
2021-11-14 15:30:00+00:00;49.28
2021-11-14 15:45:00+00:00;55.692
2021-11-14 16:00:00+00:00;58.092
2021-11-14 16:15:00+00:00;59.464
2021-11-14 16:30:00+00:00;62.02
2021-11-14 16:45:00+00:00;71.416
2021-11-14 17:00:00+00:00;74.448
2021-11-14 17:15:00+00:00;69.96
2021-11-14 17:30:00+00:00;64.236
2021-11-14 17:45:00+00:00;66.196
2021-11-14 18:00:00+00:00;64.188
2021-11-14 18:15:00+00:00;62.708
2021-11-14 18:30:00+00:00;52.9
