time;t_2m_C;global_rad_W_per_m2
2021-06-01 15:45:00+00:00;24;484.6667
2021-06-01 16:00:00+00:00;24.2;438
2021-06-01 16:15:00+00:00;23.7;400
2021-06-01 16:30:00+00:00;23.6;349.6667
2021-06-01 16:45:00+00:00;23.5;307.6667
2021-06-01 17:00:00+00:00;23.1;261
2021-06-01 17:15:00+00:00;23.05;225
2021-06-01 17:30:00+00:00;23;178.6667
2021-06-01 17:45:00+00:00;22.5;140.6667
2021-06-01 18:00:00+00:00;22;97.3333
2021-06-01 18:15:00+00:00;21.8;68
2021-06-01 18:30:00+00:00;21.1;39.3333
2021-06-01 18:45:00+00:00;20.55;22.6667
2021-06-01 19:00:00+00:00;19.8;9.6667
2021-06-01 19:15:00+00:00;19.65;5
2021-06-01 19:30:00+00:00;19;3
2021-06-01 19:45:00+00:00;17.9;2.3333
2021-06-01 20:00:00+00:00;18.6;2.3333
2021-06-01 20:15:00+00:00;17.15;3
2021-06-01 20:30:00+00:00;17.4;1
2021-06-01 20:45:00+00:00;17.4;3
2021-06-01 21:00:00+00:00;14.5;4.6667
2021-06-01 21:15:00+00:00;13.5;2.6667
2021-06-01 21:30:00+00:00;14.3;1
2021-06-01 21:45:00+00:00;14.2;1
2021-06-01 22:00:00+00:00;14.1;1.6667
2021-06-01 22:15:00+00:00;13.5;1.6667
2021-06-01 22:30:00+00:00;12.9;2
2021-06-01 22:45:00+00:00;13.3;2.6667
2021-06-01 23:00:00+00:00;12.4;2.6667
2021-06-01 23:15:00+00:00;12.3;2
2021-06-01 23:30:00+00:00;12.3;3.3333
2021-06-01 23:45:00+00:00;10.45;2.6667
2021-06-02 00:00:00+00:00;9.6;1.6667
2021-06-02 00:15:00+00:00;10.55;1.6667
2021-06-02 00:30:00+00:00;9.9;1.6667
2021-06-02 00:45:00+00:00;10.05;1.6667
2021-06-02 01:00:00+00:00;10.4;2
2021-06-02 01:15:00+00:00;9.4;3.3333
2021-06-02 01:30:00+00:00;8.9;2.3333
2021-06-02 01:45:00+00:00;9.6;1.6667
2021-06-02 02:00:00+00:00;9.1;2.6667
2021-06-02 02:15:00+00:00;8.95;2
2021-06-02 02:30:00+00:00;9.5;3
2021-06-02 02:45:00+00:00;8;2.3333
2021-06-02 03:00:00+00:00;8.7;2.3333
2021-06-02 03:15:00+00:00;7.75;4.3333
2021-06-02 03:30:00+00:00;7.7;8
2021-06-02 03:45:00+00:00;8.75;13.3333
2021-06-02 04:00:00+00:00;8.6;36.6667
2021-06-02 04:15:00+00:00;8.65;62.6667
2021-06-02 04:30:00+00:00;9.8;102.3333
2021-06-02 04:45:00+00:00;10.55;129.6667
2021-06-02 05:00:00+00:00;11.4;174.6667
2021-06-02 05:15:00+00:00;11.95;215.3333
2021-06-02 05:30:00+00:00;12.7;266
2021-06-02 05:45:00+00:00;13.1;308
2021-06-02 06:00:00+00:00;13.9;359.3333
2021-06-02 06:15:00+00:00;14.75;399.3333
2021-06-02 06:30:00+00:00;15.3;449
2021-06-02 06:45:00+00:00;16.15;489
2021-06-02 07:00:00+00:00;16.2;536.6667
2021-06-02 07:15:00+00:00;16.95;568
2021-06-02 07:30:00+00:00;17.1;602.6667
2021-06-02 07:45:00+00:00;18.3;642
2021-06-02 08:00:00+00:00;18;712.6667
2021-06-02 08:15:00+00:00;18.85;736.6667
2021-06-02 08:30:00+00:00;19.5;770.6667
2021-06-02 08:45:00+00:00;20.1;800.6667
2021-06-02 09:00:00+00:00;20.3;858.6667
2021-06-02 09:15:00+00:00;21.4;934
2021-06-02 09:30:00+00:00;21.9;670.6667
2021-06-02 09:45:00+00:00;21.5;854
2021-06-02 10:00:00+00:00;22.7;906.6667
2021-06-02 10:15:00+00:00;22.55;650.6667
2021-06-02 10:30:00+00:00;21.9;495
2021-06-02 10:45:00+00:00;22.05;667
2021-06-02 11:00:00+00:00;23.1;958.6667
2021-06-02 11:15:00+00:00;23.25;946.6667
2021-06-02 11:30:00+00:00;23.2;928.6667
2021-06-02 11:45:00+00:00;23.65;937.3333
2021-06-02 12:00:00+00:00;24.2;953.6667
2021-06-02 12:15:00+00:00;24.15;930.3333
2021-06-02 12:30:00+00:00;25;915
2021-06-02 12:45:00+00:00;24.9;911
2021-06-02 13:00:00+00:00;24.6;817.6667
2021-06-02 13:15:00+00:00;25.3;883
2021-06-02 13:30:00+00:00;24.8;803.3333
2021-06-02 13:45:00+00:00;25.35;632
2021-06-02 14:00:00+00:00;25.6;790.3333
2021-06-02 14:15:00+00:00;25.35;778.3333
2021-06-02 14:30:00+00:00;25.3;622
2021-06-02 14:45:00+00:00;25.35;334.6667
2021-06-02 15:00:00+00:00;24.3;489.6667
2021-06-02 15:15:00+00:00;25.15;243.6667
2021-06-02 15:30:00+00:00;24.5;370
2021-06-02 15:45:00+00:00;24.95;258.6667
2021-06-02 16:00:00+00:00;24.4;188
2021-06-02 16:15:00+00:00;23.8;155.3333
2021-06-02 16:30:00+00:00;22.6;231.3333
2021-06-02 16:45:00+00:00;22.6;266.6667
2021-06-02 17:00:00+00:00;22;154.3333
2021-06-02 17:15:00+00:00;21.5;187
2021-06-02 17:30:00+00:00;21.4;112.3333
2021-06-02 17:45:00+00:00;20.75;85
2021-06-02 18:00:00+00:00;20.1;48.6667
2021-06-02 18:15:00+00:00;20.1;32.6667
2021-06-02 18:30:00+00:00;19.5;24.3333
2021-06-02 18:45:00+00:00;19.3;17
2021-06-02 19:00:00+00:00;19.5;6.3333
2021-06-02 19:15:00+00:00;19.15;2.3333
2021-06-02 19:30:00+00:00;19;2
2021-06-02 19:45:00+00:00;18.65;1.3333
2021-06-02 20:00:00+00:00;19.3;4.6667
2021-06-02 20:15:00+00:00;18.5;0.6667
2021-06-02 20:30:00+00:00;18.4;0.3333
2021-06-02 20:45:00+00:00;18.35;1.6667
2021-06-02 21:00:00+00:00;17.9;1.6667
2021-06-02 21:15:00+00:00;18.35;1.6667
2021-06-02 21:30:00+00:00;17.8;2
2021-06-02 21:45:00+00:00;17.55;1.3333
2021-06-02 22:00:00+00:00;17.9;2
2021-06-02 22:15:00+00:00;17.45;2
2021-06-02 22:30:00+00:00;17.7;1.6667
2021-06-02 22:45:00+00:00;17.8;1
2021-06-02 23:00:00+00:00;17.9;1.6667
2021-06-02 23:15:00+00:00;17.7;1.6667
2021-06-02 23:30:00+00:00;17;1.6667
2021-06-02 23:45:00+00:00;17.4;1
2021-06-03 00:00:00+00:00;17.9;1.3333
2021-06-03 00:15:00+00:00;16.85;2
2021-06-03 00:30:00+00:00;17;1.6667
2021-06-03 00:45:00+00:00;16.7;1.6667
2021-06-03 01:00:00+00:00;16.1;2
2021-06-03 01:15:00+00:00;16.25;2
2021-06-03 01:30:00+00:00;16.1;1.6667
2021-06-03 01:45:00+00:00;15.85;1
2021-06-03 02:00:00+00:00;15.9;2
2021-06-03 02:15:00+00:00;15.9;1.3333
2021-06-03 02:30:00+00:00;15.9;2
2021-06-03 02:45:00+00:00;15.5;2
2021-06-03 03:00:00+00:00;15.1;2
2021-06-03 03:15:00+00:00;15.25;2
2021-06-03 03:30:00+00:00;15.3;3.3333
2021-06-03 03:45:00+00:00;15.3;6
2021-06-03 04:00:00+00:00;15.3;10
2021-06-03 04:15:00+00:00;15.4;12
2021-06-03 04:30:00+00:00;15.4;16.3333
2021-06-03 04:45:00+00:00;15.35;17
2021-06-03 05:00:00+00:00;15.3;35.3333
2021-06-03 05:15:00+00:00;15.25;58
2021-06-03 05:30:00+00:00;15.4;69
2021-06-03 05:45:00+00:00;15.45;107
2021-06-03 06:00:00+00:00;15.7;228.3333
2021-06-03 06:15:00+00:00;16.15;204.3333
2021-06-03 06:30:00+00:00;16.5;194
2021-06-03 06:45:00+00:00;16.75;140.6667
2021-06-03 07:00:00+00:00;16.9;275.3333
2021-06-03 07:15:00+00:00;17.3;230.6667
2021-06-03 07:30:00+00:00;17.3;369.6667
2021-06-03 07:45:00+00:00;18.05;710.3333
2021-06-03 08:00:00+00:00;18.8;665.6667
2021-06-03 08:15:00+00:00;19.65;590.3333
2021-06-03 08:30:00+00:00;19.6;491.6667
2021-06-03 08:45:00+00:00;19.8;484.3333
2021-06-03 09:00:00+00:00;20.4;524.6667
2021-06-03 09:15:00+00:00;20.15;525.3333
2021-06-03 09:30:00+00:00;21.3;502.6667
2021-06-03 09:45:00+00:00;20.9;686.6667
2021-06-03 10:00:00+00:00;21.7;730
2021-06-03 10:15:00+00:00;22.25;724.6667
2021-06-03 10:30:00+00:00;21.7;604.6667
2021-06-03 10:45:00+00:00;22.05;582
2021-06-03 11:00:00+00:00;22.1;739.6667
2021-06-03 11:15:00+00:00;22.75;873.6667
2021-06-03 11:30:00+00:00;23.3;889
2021-06-03 11:45:00+00:00;23.85;905.6667
2021-06-03 12:00:00+00:00;23.4;939
2021-06-03 12:15:00+00:00;23.75;901.6667
2021-06-03 12:30:00+00:00;23.7;878.6667
2021-06-03 12:45:00+00:00;24.4;861.3333
2021-06-03 13:00:00+00:00;24.6;828.3333
2021-06-03 13:15:00+00:00;24.9;819
2021-06-03 13:30:00+00:00;24.7;807.6667
2021-06-03 13:45:00+00:00;24.75;804.3333
2021-06-03 14:00:00+00:00;25.3;746
2021-06-03 14:15:00+00:00;25;695.3333
2021-06-03 14:30:00+00:00;25.9;651.6667
2021-06-03 14:45:00+00:00;25.65;626.3333
2021-06-03 15:00:00+00:00;25.3;582.6667
2021-06-03 15:15:00+00:00;25.45;534.6667
2021-06-03 15:30:00+00:00;25.5;498
2021-06-03 15:45:00+00:00;25.5;456.6667
2021-06-03 16:00:00+00:00;25.6;409.3333
2021-06-03 16:15:00+00:00;25.5;298
2021-06-03 16:30:00+00:00;24.7;178.6667
2021-06-03 16:45:00+00:00;24.85;152.6667
2021-06-03 17:00:00+00:00;25.1;171.3333
2021-06-03 17:15:00+00:00;24.8;142.6667
2021-06-03 17:30:00+00:00;24.3;130.3333
2021-06-03 17:45:00+00:00;24.75;135
2021-06-03 18:00:00+00:00;24.7;79.3333
2021-06-03 18:15:00+00:00;24.4;38.6667
2021-06-03 18:30:00+00:00;22.6;25.3333
2021-06-03 18:45:00+00:00;21.6;15.3333
2021-06-03 19:00:00+00:00;19.9;9.6667
2021-06-03 19:15:00+00:00;19.6;5
2021-06-03 19:30:00+00:00;19;1.6667
2021-06-03 19:45:00+00:00;19.45;1
2021-06-03 20:00:00+00:00;19.8;4
2021-06-03 20:15:00+00:00;17.6;2
2021-06-03 20:30:00+00:00;18.6;1.3333
2021-06-03 20:45:00+00:00;17.4;2
2021-06-03 21:00:00+00:00;17.7;2
2021-06-03 21:15:00+00:00;17.5;3.3333
2021-06-03 21:30:00+00:00;15.8;2.3333
2021-06-03 21:45:00+00:00;16.6;1.6667
2021-06-03 22:00:00+00:00;16.5;2
2021-06-03 22:15:00+00:00;15.7;2
2021-06-03 22:30:00+00:00;16.1;1.6667
2021-06-03 22:45:00+00:00;15.1;1.6667
2021-06-03 23:00:00+00:00;15.6;1.3333
2021-06-03 23:15:00+00:00;15.45;2
2021-06-03 23:30:00+00:00;15.3;2.3333
2021-06-03 23:45:00+00:00;14.5;2.3333
2021-06-04 00:00:00+00:00;15.2;2
2021-06-04 00:15:00+00:00;14.55;1.3333
2021-06-04 00:30:00+00:00;14.8;2
2021-06-04 00:45:00+00:00;14.7;2
2021-06-04 01:00:00+00:00;14;2
2021-06-04 01:15:00+00:00;13.7;1.3333
2021-06-04 01:30:00+00:00;14.2;1
2021-06-04 01:45:00+00:00;14.15;1
2021-06-04 02:00:00+00:00;14.7;2
2021-06-04 02:15:00+00:00;14.5;1.3333
2021-06-04 02:30:00+00:00;14.8;1.3333
2021-06-04 02:45:00+00:00;14.5;2
2021-06-04 03:00:00+00:00;14.2;1.3333
2021-06-04 03:15:00+00:00;14.95;4
2021-06-04 03:30:00+00:00;14.5;15
2021-06-04 03:45:00+00:00;15.05;30.3333
2021-06-04 04:00:00+00:00;15.2;61.3333
2021-06-04 04:15:00+00:00;15.75;64.6667
2021-06-04 04:30:00+00:00;16;61.3333
2021-06-04 04:45:00+00:00;16.25;51.3333
2021-06-04 05:00:00+00:00;16.7;44.6667
2021-06-04 05:15:00+00:00;16.75;36.6667
2021-06-04 05:30:00+00:00;16.6;46
2021-06-04 05:45:00+00:00;17.1;50
2021-06-04 06:00:00+00:00;16.7;55.3333
2021-06-04 06:15:00+00:00;16.95;80.6667
2021-06-04 06:30:00+00:00;16.9;133
2021-06-04 06:45:00+00:00;17.5;131.6667
2021-06-04 07:00:00+00:00;17.9;87
2021-06-04 07:15:00+00:00;17.8;79.6667
2021-06-04 07:30:00+00:00;17.9;89.6667
2021-06-04 07:45:00+00:00;17.4;135
2021-06-04 08:00:00+00:00;17.5;129.6667
2021-06-04 08:15:00+00:00;17.55;130.3333
2021-06-04 08:30:00+00:00;17.4;143.3333
2021-06-04 08:45:00+00:00;17.5;155.3333
2021-06-04 09:00:00+00:00;17.7;129
2021-06-04 09:15:00+00:00;17.5;138.3333
2021-06-04 09:30:00+00:00;17.5;147.6667
2021-06-04 09:45:00+00:00;17.6;175
2021-06-04 10:00:00+00:00;17.6;237.3333
2021-06-04 10:15:00+00:00;17.9;327.3333
2021-06-04 10:30:00+00:00;18.1;420
2021-06-04 10:45:00+00:00;18.65;430.6667
2021-06-04 11:00:00+00:00;19;617.6667
2021-06-04 11:15:00+00:00;19.35;632.3333
2021-06-04 11:30:00+00:00;19.5;1031.6667
2021-06-04 11:45:00+00:00;21.35;1027.6667
2021-06-04 12:00:00+00:00;20.9;988.3333
2021-06-04 12:15:00+00:00;22.05;931
2021-06-04 12:30:00+00:00;22.7;921
2021-06-04 12:45:00+00:00;23.45;878.3333
2021-06-04 13:00:00+00:00;23;562.6667
2021-06-04 13:15:00+00:00;22.8;890.6667
2021-06-04 13:30:00+00:00;23;615.6667
2021-06-04 13:45:00+00:00;23.1;378.3333
2021-06-04 14:00:00+00:00;22.6;369.3333
2021-06-04 14:15:00+00:00;22.7;297.3333
2021-06-04 14:30:00+00:00;22.3;206
2021-06-04 14:45:00+00:00;22.2;291.3333
2021-06-04 15:00:00+00:00;22.7;384.3333
2021-06-04 15:15:00+00:00;22.75;387
2021-06-04 15:30:00+00:00;22.9;437.3333
2021-06-04 15:45:00+00:00;23.3;502.6667
2021-06-04 16:00:00+00:00;23.5;312
2021-06-04 16:15:00+00:00;23.5;279.3333
2021-06-04 16:30:00+00:00;23.5;426
2021-06-04 16:45:00+00:00;24.1;379.3333
2021-06-04 17:00:00+00:00;24.2;241.6667
2021-06-04 17:15:00+00:00;23.75;223.6667
2021-06-04 17:30:00+00:00;23.6;175.3333
2021-06-04 17:45:00+00:00;23.6;138
2021-06-04 18:00:00+00:00;23.2;96
2021-06-04 18:15:00+00:00;22.85;66
2021-06-04 18:30:00+00:00;23;19.6667
2021-06-04 18:45:00+00:00;21.05;13.6667
2021-06-04 19:00:00+00:00;19.3;7.3333
2021-06-04 19:15:00+00:00;20.2;4.6667
2021-06-04 19:30:00+00:00;18.6;3.3333
2021-06-04 19:45:00+00:00;17.45;3.3333
2021-06-04 20:00:00+00:00;17.5;2
2021-06-04 20:15:00+00:00;17.45;1.3333
2021-06-04 20:30:00+00:00;17.7;2
2021-06-04 20:45:00+00:00;17.15;2
2021-06-04 21:00:00+00:00;17.1;1
2021-06-04 21:15:00+00:00;17.55;1.6667
2021-06-04 21:30:00+00:00;18.9;0.3333
2021-06-04 21:45:00+00:00;18.7;1.6667
2021-06-04 22:00:00+00:00;18;3.3333
2021-06-04 22:15:00+00:00;16.85;3.3333
2021-06-04 22:30:00+00:00;16.3;2
2021-06-04 22:45:00+00:00;16.15;2.6667
2021-06-04 23:00:00+00:00;15.7;2
2021-06-04 23:15:00+00:00;15.6;2
2021-06-04 23:30:00+00:00;15.3;2
2021-06-04 23:45:00+00:00;15.55;2
2021-06-05 00:00:00+00:00;15.2;1.3333
2021-06-05 00:15:00+00:00;15.1;1.3333
2021-06-05 00:30:00+00:00;15.4;1.6667
2021-06-05 00:45:00+00:00;15.35;1
2021-06-05 01:00:00+00:00;15.3;2
2021-06-05 01:15:00+00:00;15.2;1.3333
2021-06-05 01:30:00+00:00;15.3;2
2021-06-05 01:45:00+00:00;15.2;1.3333
2021-06-05 02:00:00+00:00;15.3;2
2021-06-05 02:15:00+00:00;15.2;2
2021-06-05 02:30:00+00:00;15.1;2
2021-06-05 02:45:00+00:00;15;2
2021-06-05 03:00:00+00:00;15;2
2021-06-05 03:15:00+00:00;14.75;2.6667
2021-06-05 03:30:00+00:00;14.6;5.3333
2021-06-05 03:45:00+00:00;14.65;10.6667
2021-06-05 04:00:00+00:00;14.9;25.3333
2021-06-05 04:15:00+00:00;14.85;36.6667
2021-06-05 04:30:00+00:00;15.1;33.3333
2021-06-05 04:45:00+00:00;15;25.3333
2021-06-05 05:00:00+00:00;15.1;34.3333
2021-06-05 05:15:00+00:00;15.25;107.6667
2021-06-05 05:30:00+00:00;15.7;153.6667
2021-06-05 05:45:00+00:00;15.9;215
2021-06-05 06:00:00+00:00;16;200
2021-06-05 06:15:00+00:00;16.45;159.3333
2021-06-05 06:30:00+00:00;16.3;197.6667
2021-06-05 06:45:00+00:00;16.7;258.3333
2021-06-05 07:00:00+00:00;17.1;274.6667
2021-06-05 07:15:00+00:00;17.2;327.3333
2021-06-05 07:30:00+00:00;17.3;204.6667
2021-06-05 07:45:00+00:00;17.55;151.3333
2021-06-05 08:00:00+00:00;17.5;95.6667
2021-06-05 08:15:00+00:00;17.3;76.3333
2021-06-05 08:30:00+00:00;17.1;47.3333
2021-06-05 08:45:00+00:00;16.9;57.3333
2021-06-05 09:00:00+00:00;16.9;47.6667
2021-06-05 09:15:00+00:00;16.8;56.3333
2021-06-05 09:30:00+00:00;16.9;73
2021-06-05 09:45:00+00:00;16.6;85.6667
2021-06-05 10:00:00+00:00;15.7;128
2021-06-05 10:15:00+00:00;16.1;122
2021-06-05 10:30:00+00:00;16.2;112.3333
2021-06-05 10:45:00+00:00;16.35;117.6667
2021-06-05 11:00:00+00:00;16.5;88.3333
2021-06-05 11:15:00+00:00;16.25;73.6667
2021-06-05 11:30:00+00:00;16;115
2021-06-05 11:45:00+00:00;16.25;121.6667
2021-06-05 12:00:00+00:00;16.5;119.6667
2021-06-05 12:15:00+00:00;16.5;97
2021-06-05 12:30:00+00:00;15.8;87.6667
2021-06-05 12:45:00+00:00;15.8;71
2021-06-05 13:00:00+00:00;15.6;79.3333
2021-06-05 13:15:00+00:00;15.2;94.6667
2021-06-05 13:30:00+00:00;15;92
2021-06-05 13:45:00+00:00;14.95;88.6667
2021-06-05 14:00:00+00:00;14.8;77.3333
2021-06-05 14:15:00+00:00;14.6;68
2021-06-05 14:30:00+00:00;14.5;89.6667
2021-06-05 14:45:00+00:00;14.55;117.6667
2021-06-05 15:00:00+00:00;14.6;173.3333
2021-06-05 15:15:00+00:00;14.95;219.3333
2021-06-05 15:30:00+00:00;15.3;257.3333
2021-06-05 15:45:00+00:00;15.35;234
2021-06-05 16:00:00+00:00;15.5;200
2021-06-05 16:15:00+00:00;15.55;192.6667
2021-06-05 16:30:00+00:00;15.7;177.6667
2021-06-05 16:45:00+00:00;15.75;173
2021-06-05 17:00:00+00:00;15.8;161
2021-06-05 17:15:00+00:00;15.9;143.6667
2021-06-05 17:30:00+00:00;15.9;90.3333
2021-06-05 17:45:00+00:00;15.75;61.6667
2021-06-05 18:00:00+00:00;15.4;28.3333
2021-06-05 18:15:00+00:00;15.3;19
2021-06-05 18:30:00+00:00;15.2;14.3333
2021-06-05 18:45:00+00:00;15.15;10.3333
2021-06-05 19:00:00+00:00;15;4.3333
2021-06-05 19:15:00+00:00;15.1;3
2021-06-05 19:30:00+00:00;15.1;2
2021-06-05 19:45:00+00:00;14.95;2
2021-06-05 20:00:00+00:00;14.5;2
2021-06-05 20:15:00+00:00;14.55;2
2021-06-05 20:30:00+00:00;14.5;2
2021-06-05 20:45:00+00:00;14.5;2
2021-06-05 21:00:00+00:00;14.5;2
2021-06-05 21:15:00+00:00;14.3;2
2021-06-05 21:30:00+00:00;14.3;2
2021-06-05 21:45:00+00:00;14.45;1.3333
2021-06-05 22:00:00+00:00;14.3;2
2021-06-05 22:15:00+00:00;14.15;2
2021-06-05 22:30:00+00:00;14;2
2021-06-05 22:45:00+00:00;14.1;2
2021-06-05 23:00:00+00:00;14.2;2
2021-06-05 23:15:00+00:00;13.95;2
2021-06-05 23:30:00+00:00;13.8;1.6667
2021-06-05 23:45:00+00:00;13.9;1.6667
2021-06-06 00:00:00+00:00;13.9;2
2021-06-06 00:15:00+00:00;13.95;2
2021-06-06 00:30:00+00:00;13.9;2
2021-06-06 00:45:00+00:00;13.95;2
2021-06-06 01:00:00+00:00;13.8;2
2021-06-06 01:15:00+00:00;13.8;2
2021-06-06 01:30:00+00:00;13.8;2
2021-06-06 01:45:00+00:00;13.8;2
2021-06-06 02:00:00+00:00;13.8;2
2021-06-06 02:15:00+00:00;13.85;2
2021-06-06 02:30:00+00:00;13.9;2
2021-06-06 02:45:00+00:00;13.8;2
2021-06-06 03:00:00+00:00;13.9;2
2021-06-06 03:15:00+00:00;13.9;2
2021-06-06 03:30:00+00:00;14;2.3333
2021-06-06 03:45:00+00:00;14;4.3333
2021-06-06 04:00:00+00:00;14.1;10
2021-06-06 04:15:00+00:00;14.1;13.3333
2021-06-06 04:30:00+00:00;14.1;34.3333
2021-06-06 04:45:00+00:00;14.1;52.3333
2021-06-06 05:00:00+00:00;14.3;83.3333
2021-06-06 05:15:00+00:00;14.45;116
2021-06-06 05:30:00+00:00;14.6;85.6667
2021-06-06 05:45:00+00:00;14.6;73
2021-06-06 06:00:00+00:00;14.6;84.6667
2021-06-06 06:15:00+00:00;14.75;96.6667
2021-06-06 06:30:00+00:00;14.8;55.3333
2021-06-06 06:45:00+00:00;14.7;57.3333
2021-06-06 07:00:00+00:00;14.6;102.3333
2021-06-06 07:15:00+00:00;14.95;168.3333
2021-06-06 07:30:00+00:00;15.3;233
2021-06-06 07:45:00+00:00;15.55;239.6667
2021-06-06 08:00:00+00:00;15.6;202
2021-06-06 08:15:00+00:00;15.75;179.3333
2021-06-06 08:30:00+00:00;15.8;233.3333
2021-06-06 08:45:00+00:00;16;370
2021-06-06 09:00:00+00:00;16.1;532.3333
2021-06-06 09:15:00+00:00;16.25;422.3333
2021-06-06 09:30:00+00:00;16.6;524
2021-06-06 09:45:00+00:00;16.8;534.6667
2021-06-06 10:00:00+00:00;16.9;406.3333
2021-06-06 10:15:00+00:00;16.6;368.3333
2021-06-06 10:30:00+00:00;16.5;558
2021-06-06 10:45:00+00:00;16.8;436.6667
2021-06-06 11:00:00+00:00;16.2;310
2021-06-06 11:15:00+00:00;16.2;304.6667
2021-06-06 11:30:00+00:00;16.5;256.6667
2021-06-06 11:45:00+00:00;16.3;333.3333
2021-06-06 12:00:00+00:00;16.5;386.3333
2021-06-06 12:15:00+00:00;16.6;307.6667
2021-06-06 12:30:00+00:00;16.7;224.3333
2021-06-06 12:45:00+00:00;16.5;287
2021-06-06 13:00:00+00:00;16.8;249.3333
2021-06-06 13:15:00+00:00;16.2;246
2021-06-06 13:30:00+00:00;16.5;224.6667
2021-06-06 13:45:00+00:00;16.35;287.3333
2021-06-06 14:00:00+00:00;17.1;330
2021-06-06 14:15:00+00:00;16.85;265.3333
2021-06-06 14:30:00+00:00;17.3;170
2021-06-06 14:45:00+00:00;17.2;139.3333
2021-06-06 15:00:00+00:00;17;170.6667
2021-06-06 15:15:00+00:00;17.4;185.3333
2021-06-06 15:30:00+00:00;17.6;136.3333
2021-06-06 15:45:00+00:00;17.45;110.3333
2021-06-06 16:00:00+00:00;17.4;128.6667
2021-06-06 16:15:00+00:00;17.45;112
2021-06-06 16:30:00+00:00;17.6;118.3333
2021-06-06 16:45:00+00:00;17.8;83.6667
2021-06-06 17:00:00+00:00;17.7;31.3333
2021-06-06 17:15:00+00:00;16.4;45.3333
2021-06-06 17:30:00+00:00;16.6;40.3333
2021-06-06 17:45:00+00:00;16.7;43
2021-06-06 18:00:00+00:00;16.6;50.3333
2021-06-06 18:15:00+00:00;16.6;27.6667
2021-06-06 18:30:00+00:00;16.5;16
2021-06-06 18:45:00+00:00;16.25;15.3333
2021-06-06 19:00:00+00:00;16.1;10.3333
2021-06-06 19:15:00+00:00;16;5
2021-06-06 19:30:00+00:00;15.9;2
2021-06-06 19:45:00+00:00;15.95;2
2021-06-06 20:00:00+00:00;16.4;2
2021-06-06 20:15:00+00:00;15.7;2
2021-06-06 20:30:00+00:00;15.6;2
2021-06-06 20:45:00+00:00;15.5;2
2021-06-06 21:00:00+00:00;15.4;2
2021-06-06 21:15:00+00:00;15.45;2
2021-06-06 21:30:00+00:00;15.4;1.6667
2021-06-06 21:45:00+00:00;15.4;1.6667
2021-06-06 22:00:00+00:00;15.2;1.6667
2021-06-06 22:15:00+00:00;15.35;1
2021-06-06 22:30:00+00:00;15.2;1.6667
2021-06-06 22:45:00+00:00;15.35;1
2021-06-06 23:00:00+00:00;15.4;2
2021-06-06 23:15:00+00:00;15.35;2
2021-06-06 23:30:00+00:00;15.3;2
2021-06-06 23:45:00+00:00;15.4;2
2021-06-07 00:00:00+00:00;15.4;2
2021-06-07 00:15:00+00:00;15.2;2
2021-06-07 00:30:00+00:00;15.2;2
2021-06-07 00:45:00+00:00;15.1;2
2021-06-07 01:00:00+00:00;15.1;2
2021-06-07 01:15:00+00:00;15;2
2021-06-07 01:30:00+00:00;14.9;2
2021-06-07 01:45:00+00:00;14.85;2
2021-06-07 02:00:00+00:00;14.9;2
2021-06-07 02:15:00+00:00;14.8;2
2021-06-07 02:30:00+00:00;14.8;2
2021-06-07 02:45:00+00:00;14.8;2
2021-06-07 03:00:00+00:00;14.8;2
2021-06-07 03:15:00+00:00;14.9;2
2021-06-07 03:30:00+00:00;14.9;3
2021-06-07 03:45:00+00:00;14.9;3.6667
2021-06-07 04:00:00+00:00;14.9;8.3333
2021-06-07 04:15:00+00:00;14.85;15
2021-06-07 04:30:00+00:00;14.9;28.6667
2021-06-07 04:45:00+00:00;15.05;32.6667
2021-06-07 05:00:00+00:00;15.1;20.6667
2021-06-07 05:15:00+00:00;15.15;24.6667
2021-06-07 05:30:00+00:00;15.1;31
2021-06-07 05:45:00+00:00;15.2;52.3333
2021-06-07 06:00:00+00:00;15.4;97.3333
2021-06-07 06:15:00+00:00;15.75;77.3333
2021-06-07 06:30:00+00:00;15.7;71
2021-06-07 06:45:00+00:00;15.7;79
2021-06-07 07:00:00+00:00;15.4;106
2021-06-07 07:15:00+00:00;15.45;92
2021-06-07 07:30:00+00:00;15.4;80
2021-06-07 07:45:00+00:00;15.55;96
2021-06-07 08:00:00+00:00;15.7;120.6667
2021-06-07 08:15:00+00:00;15.65;147.3333
2021-06-07 08:30:00+00:00;15.9;176
2021-06-07 08:45:00+00:00;15.9;212
2021-06-07 09:00:00+00:00;16.5;357
2021-06-07 09:15:00+00:00;16.9;474.3333
2021-06-07 09:30:00+00:00;17.2;549
2021-06-07 09:45:00+00:00;17.6;315.6667
2021-06-07 10:00:00+00:00;17.3;232
2021-06-07 10:15:00+00:00;17.3;408.6667
2021-06-07 10:30:00+00:00;18.1;447
2021-06-07 10:45:00+00:00;18.2;437
2021-06-07 11:00:00+00:00;18.6;719.3333
2021-06-07 11:15:00+00:00;19.05;582
2021-06-07 11:30:00+00:00;19.1;632.6667
2021-06-07 11:45:00+00:00;19.6;683.3333
2021-06-07 12:00:00+00:00;20.2;1018.6667
2021-06-07 12:15:00+00:00;20.3;444.6667
2021-06-07 12:30:00+00:00;19.5;247.6667
2021-06-07 12:45:00+00:00;19.9;139
2021-06-07 13:00:00+00:00;18.5;31.6667
